"gutenberg_id","title","author","lccn","wikipedia_url","publication_year"
"72996","Tough yarns, vol. 1 : A series of naval tales and sketches to please all…","","","","1835"
"72997","Transplanted : A novel","Gertrude Franklin Horn Atherton","","","1919"
"72998","Worth his while","Amy Ella Blanchard","01024606","","1901"
"72999","The suspicions of Ermengarde","Maxwell Gray","","","1908"
"73000","The Mediaeval Stage, Volume 1 (of 2)","E. K. Chambers","","","1903"
"73001","Rube Burrow, king of outlaws, and his band of train robbers : An accurate and…","","","","1890"
"73004","The Book Review Digest, v. 16, 1920 : Sixteenth annual accumulation. Reviews…","","","","1905"
"73005","Pussy Meow : The autobiography of a cat","S. Louise Patteson","","","1901"
"73008","The Curlytops at Cherry Farm : Or, Vacation days in the country","Garis","","","1918"
"73009","How animals talk : And other pleasant studies of birds and beast","Long","19013902","","1919"
"73011","The house at Pooh Corner","A. A. Milne","","https://en.wikipedia.org/wiki/The_House_at_Pooh_Corner","1928"
"73012","The works of the Reverend George Whitefield, Vol. 3 (of 6)","George Whitefield","","","1771"
"73013","How to hypnotize : The science of controlling the minds of others","","","","1896"
"73015","Anne Page","Netta Syrett","","","1909"
"73016","David Ives : A Story of St. Timothy's","Arthur Stanwood Pier","","","1921"
"73017","Pomona; or, the future of English","Basil De Selincourt","28006331","","1928"
"73019","Diseases of cattle, sheep, goats and swine","G. Moussu and Jno. A. W. Dollar","","","1920"
"73020","The writings of Clement of Alexandria, Vol. 2 (of 2)","Saint of Alexandria Clement","","","1869"
"73021","Myths of northern lands : Narrated with special reference to literature and…","","04004207","","1895"
"73023","Handbook of violin playing","Carl Schroeder","","","1920"
"73026","Robert Merry's museum, Volumes III-IV (1842)","","","","1842"
"73027","Percival's picture gallery","A. L. O. E.","","","1887"
"73028","The soul of the moving picture","Walter Julius Bloem","24023394","","1924"
"73029","Half loaves","Margaret Culkin Banning","21006896","","1921"
"73031","The fear of living : (La peur de vivre)","Henry Bordeaux","","","1913"
"73032","The reality of prayer","Edward M. Bounds","24013485","","1924"
"73034","My dog and I : Being a concise treatise of the various breeds of dogs, their…","","12023579","","1897"
"73035","Compensation : Being an essay as written","Ralph Waldo Emerson ","","https://en.wikipedia.org/wiki/Compensation_(essay)","1903"
"73040","The pioneer : A tale of two states","Geraldine Bonner","05007898","","1905"
"73041","Compromises","Agnes Repplier","04024484","","1904"
"73042","The well of loneliness","Radclyffe Hall","","https://en.wikipedia.org/wiki/The_Well_of_Loneliness","1928"
"73043","Jack Heaton, gold seeker","A. Frederick Collins","21020660","","1921"
"73047","Auld lang syne. Second series : My Indian friends","F. Max Müller","","","1899"
"73048","Towards an enduring peace : A symposium of peace proposals and programs…","","16021154","","1916"
"73049","Platonism in English poetry of the sixteenth and seventeenth centuries","Harrison","03022088","","1903"
"73050","Birth control and the state : A plea and a forecast","C. P. Blacker","26014615","","1926"
"73051","Esto perpetua : Algerian studies and impressions","Hilaire Belloc","06024003","","1906"
"73052","Greatest wonders of the world, as seen and described","famous writers ","06040577","","1906"
"73053","Island honor","Murray Leinster","","","1926"
"73056","The gospel of freedom","Robert Herrick","07004306","","1898"
"73057","History of the United States of America, Volume 8 (of 9) : During the second…","","","","1889"
"73059","My four weeks in France","Ring Lardner","18011142","","1918"
"73065","Too much progress for Piperock","W. C. Tuttle","","","1922"
"73068","Naval battles of the world : Great and decisive contests on the sea ... with…","","","","1905"
"73069","A history of the Peninsular War, Vol. 6, September 1, 1812-August 5, 1813…","","","https://en.wikipedia.org/wiki/A_History_of_the_Peninsular_War","1922"
"73070","Gita and gospel","J. N. Farquhar","","","1903"
"73071","In Korea with Marquis Ito","George Trumbull Ladd","08007156","","1908"
"73072","The somnolence of Somers","Frank N. Stratton","","","1906"
"73073","The Cornhill Magazine (vol. XLII, no. 247 new series, January 1917)","","","","1860"
"73074","Immigration : A world movement and its American significance","Fairchild","13010283","","1913"
"73075","Willow the king : The story of a cricket match","J. C. Snaith","","","1899"
"73078","Laocoon : An essay upon the limits of painting and poetry. With remarks…","","","","1873"
"73079","The soul of Henry Jones","Ray Cummings","","","1920"
"73080","Under the desert stars : A novel","Frank Koester","","","1923"
"73081","Jogging round the world : Riders and drivers, with curious steeds or vehicles,…","","05037163","","1905"
"73085","Up from Methodism","Herbert Asbury","26017134","","1926"
"73086","Harry Muir : A story of Scottish life, vol. 3 (of 3)","Mrs. Oliphant","","","1853"
"73090","Non-technical chats on iron and steel, and their application to modern industry","","17030142","","1917"
"73091","The taking of Cloudy McGee","W. C. Tuttle","","","1926"
"73092","The Jewish religion","M. Friedländer","","","1900"
"73093","Swedish fairy tales","Herman Hofberg","","","1888"
"73096","William Jordan, Junior","J. C. Snaith","","","1907"
"73098","A gypsy against her will : or, Worth her weight in gold","Emma Leslie","","","1889"
"73099","The hidden treasure : or, Found at last","Lucy Ellen Guernsey","","","1891"
"73101","The royal banner : or, Gold and rubies","M. H.","","","1888"
"73102","The Shore Road mystery","Franklin W. Dixon","","https://en.wikipedia.org/wiki/The_Shore_Road_Mystery","1928"
"73104","Israel Rank : The autobiography of a criminal","Roy Horniman","","","1907"
"73106","The castaway : Three great men ruined in one year—a king, a cad and a castaway","","04031678","","1904"
"73109","Sonnets and madrigals of Michelangelo Buonarroti","Michelangelo Buonarroti","00002595","","1900"
"73110","Henry Northcote","J. C. Snaith","06014547","","1906"
"73111","Lives of the Queens of England of the House of Hanover, volume 1 (of 2)","Doran","","","1875"
"73112","Lives of the Queens of England of the House of Hanover, volume 2 (of 2)","Doran","","","1875"
"73115","The house of bondage","Reginald Wright Kauffman","10018881","","1910"
"73116","A way of life : An address to Yale students Sunday evening, April 20th, 1913","","","","1913"
"73117","Names and places in the Old and New Testament and Apocrypha, with their modern…","","","","1889"
"73120","An account of the empire of Marocco, and the districts of Suse and Tafilelt;…","","05003622","","1811"
"73121","Little Miss Mouse","Amy Ella Blanchard","","","1906"
"73122","Voltaire's history of Charles XII, king of Sweden","Voltaire","","https://en.wikipedia.org/wiki/History_of_Charles_XII","1912"
"73123","""Thy kingdom come."" : A tale for boys and girls.","M. H.","","","1886"
"73125","The Black Panther of the Navaho","Warren H. Miller","21017549","","1921"
"73126","Mystery at Lynden Sands","J. J. Connington","","https://en.wikipedia.org/wiki/Mystery_at_Lynden_Sands","1928"
"73127","Early German music in Philadelphia","Robert Rutherford Drummond","","","1910"
"73128","A history of criticism and literary taste in Europe from the earliest texts to…","","","","1902"
"73131","Unhuman tour : (Kusamakura)","Soseki Natsume","30030742","https://en.wikipedia.org/wiki/Kusamakura_(novel)","1927"
"73132","A spring-time case : (Otsuya koroshi)","Jun'ichiro Tanizaki","","","1927"
"73133","Araminta","J. C. Snaith","09004191","","1909"
"73134","Through","daylight : Or, the young engineer of the Lake Shore Railroad ","","","1897"
"73135","The atom curtain","Nick B. Williams","","","1956"
"73136","Wigwam stories told","North American Indians ","","https://en.wikipedia.org/wiki/Wigwam_Stories","1901"
"73138","Travels and discoveries in North and Central Africa : Including accounts of…","","","","1890"
"73139","Books and authors","Robert Lynd","23002673","","1923"
"73140","Some religious and moral teachings of Al-Ghazzali : Being brief extracts from…","","35022526","","1921"
"73141","American short stories : Selected and edited with an introductory essay on the…","","","","1904"
"73142","""We"" : The famous flier's own story of his life and his trans-Atlantic flight,…","","2005576058","https://en.wikipedia.org/wiki/%22WE%22_(1927_book)","1927"
"73144","Lady Chatterley's lover","D. H. Lawrence","","https://en.wikipedia.org/wiki/Lady_Chatterley%27s_Lover","1928"
"73145","The thought-feeders","R. R. Winterbotham","","","1941"
"73146","Forbidden flight","Chester Cohen","","","1941"
"73147","The legacy","Dick Hank","","","1961"
"73148","Pogo Planet","Donald A. Wollheim","","","1941"
"73149","The pelicans","E. M. Delafield","19005277","","1919"
"73150","Notes on democracy","H. L. Mencken","26019033","https://en.wikipedia.org/wiki/Notes_on_Democracy","1926"
"73154","Hypatia : or, Woman and knowledge","Dora Russell","25015238","","1925"
"73155","Ashes to ashes","Isabel Ostrander","19018375","","1919"
"73156","Out of nowhere","E. A. Grosser","","","1941"
"73157","William Pitt and national revival","J. Holland Rose","11035752","","1911"
"73158","A primal woman","H. De Vere Stacpoole","","","1919"
"73159","Historical records of the Buffs, East Kent Regiment (3rd Foot) : Formerly…","","44051670","","1922"
"73160","The chronicles of Enguerrand de Monstrelet, Vol. 09 [of 13] : containing an…","","","","1810"
"73165","The House of de Mailly : A romance","Margaret Horton Potter","","","1901"
"73166","Fornander collection of Hawaiian antiquities and folk-lore, Volume 2 (of 3)…","","","","1917"
"73167","Captain Margaret","John Masefield","","","1916"
"73169","Betty Wales decides : a story for girls","Edith K. Dunton","11024819","","1911"
"73170","The giant horse of Oz","Ruth Plumly Thompson","28013881","https://en.wikipedia.org/wiki/The_Giant_Horse_of_Oz","1928"
"73172","The Pardoner's Wallet","Samuel McChord Crothers","05036506","","1905"
"73173","Einstein's planetoid","C. M. Kornbluth, Robert W. Lowndes, and Frederik Pohl","","","1942"
"73174","Old lamps for new","E. V. Lucas","11024392","","1911"
"73175","Static","Wallace West","","","1926"
"73176","Lord Byron as a satirist in verse","Claude Moore Fuess","12021992","","1912"
"73177","Cool air","H. P. Lovecraft","","https://en.wikipedia.org/wiki/Cool_Air","1939"
"73178","Crisis!","C. M. Kornbluth","","","1942"
"73180","A heroine of 1812 : A Maryland romance","Amy Ella Blanchard","01023644","","1901"
"73181","The shadow over Innsmouth","H. P. Lovecraft","","https://en.wikipedia.org/wiki/The_Shadow_over_Innsmouth","1941"
"73182","The quest of Iranon","H. P. Lovecraft","","https://en.wikipedia.org/wiki/The_Quest_of_Iranon","1939"
"73184","Four years in Upper Burma","W. R. Winston","50043556","","1892"
"73186","Hephæstus : or, The soul of the machine","E. E. Fournier d'Albe","25024462","","1925"
"73187","Memoirs of James Hardy Vaux. Written","himself. ","unk84075364","","1819"
"73188","Possession : a novel","Louis Bromfield","26021493","","1924"
"73189","Poems and translations","J. M. Synge and Francesco Petrarca","","","1909"
"73190","Under the guns : A woman's reminiscences of the Civil War","Annie Wittenmyer","02017771","","1895"
"73192","The court of Louis XV","Imbert de Saint-Amand","04017767","","1893"
"73193","John Tincroft, bachelor and benedict : or, Without intending it","Sargent","","","1891"
"73196","Too dearly bought : or, The town strike","Agnes Giberne","","","1894"
"73198","The three taps : A detective story without a moral","Ronald Arbuthnott Knox","","","1927"
"73200","The sailor's home : Or, the girdle of truth","A. L. O. E.","","","1875"
"73201","An altruist","Ouida","","","1897"
"73203","History of the Moorish Empire in Europe, Vol. 1 (of 3)","S. P. Scott","","","1904"
"73204","Biographical sketch of Millie Christine, the Carolina Twin : Surnamed the Two-…","","","","1912"
"73207","The Morgan trail : a story of Hashknife Hartley","W. C. Tuttle","","","1928"
"73208","An address to British females on the moral management of pregnancy and labour,…","","","","1817"
"73209","The picnic party : A story for little folks","Oliver Optic","","","1862"
"73211","The technic of the baton : a handbook for students of conducting","Stoessel","","","1920"
"73213","Ida's new shoes","Madeline Leslie","","","1867"
"73214","History of the Moorish Empire in Europe, Vol. 2 (of 3)","S. P. Scott","","","1904"
"73217","Mission","John Hollis Mason","","","1942"
"73218","Saknarth","Donald A. Wollheim","","","1942"
"73219","The American Red Cross Bulletin (Vol. IV, No. 4, October 1909)","","","","1909"
"73220","Gangway for Homer","George R. Hahn","","","1942"
"73221","Anti-Semitism in the United States : Its history and causes","Lee J. Levinger","25018790","","1925"
"73222","The journal of Elizabeth Lady Holland (1791-1811) Volume 1 (of 2)","Holland","","","1908"
"73223","The mill house mystery","Florence Warden","","","1911"
"73224","Saved","love : A story of London streets ","","","1913"
"73226","The wellsprings of space","Albert Teichner","","","1961"
"73227","The Nibelungs","Ferdinand Schmidt","06036030","","1906"
"73228","Notes on the natural history of the Bell Rock","J. M. Campbell","","","1904"
"73229","Audrey : or, Children of light","Mrs. O. F. Walton","","","1897"
"73230","The thing on the door-step","H. P. Lovecraft","","https://en.wikipedia.org/wiki/The_Thing_on_the_Doorstep","1937"
"73231","The Great Implication","Stanley R. Lee","","","1961"
"73233","The haunter of the dark","H. P. Lovecraft","","https://en.wikipedia.org/wiki/The_Haunter_of_the_Dark","1936"
"73234","Robert Boyle : A biography","Flora Masson","15003254","","1914"
"73237","Synonyms and antonyms : An alphabetical list of words in common use, grouped…","","13021047","","1913"
"73243","The trap","Henry S. Whitehead and H. P. Lovecraft","","","1932"
"73244","Salvage","Roy Norton","","","1928"
"73245","The secret of Oaklands","M. Harding Kelly","","","1919"
"73247","""Old Harmless""","Roy Norton","","","1920"
"73248","Magic","H. De Vere Stacpoole","","","1920"
"73249","The mating impulse","Edwin Balmer","","","1914"
"73250","There is a tide","J. C. Snaith","24007947","","1924"
"73251","Life in a tub; with a description of the Turkish bath","Diogenes [pseudonym]","2020777626","","1858"
"73254","The crooked cross","Charles J. Dutton","","","1926"
"73256","Told in the gardens of Ara","(untranslated until now) ","05014450","","1905"
"73258","Afghanistan","A. Hamilton","06041815","","1906"
"73259","Horses","Roger Pocock","","","1916"
"73260","Travels in southern A","ssinia, Volume 2 (of 2) : through the country of Adal…","","","1844"
"73261","The works of the Rev. John Wesley, Vol. 07 (of 32)","John Wesley","","","1771"
"73264","Timotheus : or, The future of the theatre","Bonamy Dobrée","","","1925"
"73266","Behind the bronze door","William Le Queux","23011826","","1923"
"73267","The works of the Reverend George Whitefield, Vol. 4 (of 6)","George Whitefield","","","1772"
"73269","A prince of lovers : A romance","Sir William Magnay","","","1905"
"73270","The waning of a world","W. Elwyn Backus","","","1925"
"73271","Essentials of prayer","Edward M. Bounds","25009228","","1925"
"73272","Books and bidders : The adventures of a bibliophile","A. S. W. Rosenbach","27027464","","1927"
"73273","The frantic master","Mrs. Douglas Pulleyne","","","1927"
"73274","Red Mesa : A tale of the southwest","Warren H. Miller","23012874","","1923"
"73275","The battle of life : or, What is a Christian","A. L. O. E.","","","1888"
"73280","The journal of Elizabeth Lady Holland (1791-1811) Volume 2 (of 2)","Holland","","","1908"
"73281","The birds of Shakespeare","Archibald Geikie","17013372","","1916"
"73283","The bombardier, and pocket gunner","Ralph Willett Adye","32031074","","1804"
"73285","The city","Robert Ezra Park, E. W. Burgess, and Roderick Duncan McKenzie","26000424","https://en.wikipedia.org/wiki/The_City_(Park_and_Burgess_book)","1925"
"73286","The school-girls' treasury : or, Stories for thoughtful girls.","Guernsey","2016660473","","1870"
"73287","In two years' time, Vol. 1 (of 2)","Ada Cambridge","","","1879"
"73288","The survivors","T. D. Hamm","","","1961"
"73292","Letters from the peninsula, 1808-1812","Sir William Warre","96144921","","1909"
"73293","Japanese folk stories and fairy tales","Mary F. Nixon-Roulet","08017694","","1908"
"73295","Lord Peter views the body","Dorothy L. Sayers","","https://en.wikipedia.org/wiki/Lord_Peter_Views_the_Body","1928"
"73296","Hystereo","Maurice Baudin","","","1961"
"73300","A little Swiss boy","Johanna Spyri","","","1926"
"73301","Four girls of forty years ago","Nina Rhoades","20020005","","1920"
"73302","Principles and practice of agricultural analysis. Volume 1 (of 3), Soils","Wiley","","","1894"
"73303","The ladies' complete guide to crochet, fancy knitting, and needlework","Stephens","08023966","","1854"
"73304","Tongues of the Moon","Philip José Farmer","","https://en.wikipedia.org/wiki/Tongues_of_the_Moon","1961"
"73305","Voyages of the Dutch brig of war Dourga : through the southern and little-…","","05013382","","1840"
"73308","Love","Elizabeth Von Arnim","25007757","","1925"
"73310","The printers, stationers and bookbinders of Westminster and London from 1476 to…","","07007493","","1906"
"73312","The daughter of the dawn : A realistic story of Maori magic","Hodder","03019669","","1903"
"73313","Battleground","Lester Del Rey","","","1954"
"73314","The celestial blueprint","Philip José Farmer","","","1954"
"73315","When everybody knew","Raymond S. Spears","","","1928"
"73316","The justice of Gideon","Eleanor Gates","","","1910"
"73317","Little Miss Moth : The story of three maidens: Charity, Hope, and Faith","","","","1927"
"73318","Chambers's Journal of Popular Literature, Science, and Art, fifth series, no.…","","","","1853"
"73319","Chambers's Journal of Popular Literature, Science, and Art, fifth series, no.…","","","","1853"
"73323","Soissons before and during the war","Pneu Michelin (Firm)","19017211","","1919"
"73324","Sun and moon","Vincent H. Gowen","27012368","","1927"
"73325","A crown of straw","Allen Upward","10009918","","1896"
"73326","Mr. Caxton draws a Martian bird","Frank Belknap Long","","","1954"
"73328","The outermost house : A year of life on the great beach of Cape Cod","Beston","","https://en.wikipedia.org/wiki/The_Outermost_House","1928"
"73330","Good men and true, and Hit the line hard","Eugene Manlove Rhodes","","","1910"
"73331","Taken or left","Mrs. O. F. Walton","","","1885"
"73334","Routledge rides alone","Will Levington Comfort","","","1910"
"73335","Aberdeenshire","Alexander Mackie","a12001386","","1911"
"73338","Beginners' zoology","Walter Moore Coleman","","","1921"
"73339","What books to lend and what to give","Charlotte M. Yonge","07027341","","1887"
"73340","Worthy of his name","Eglanton Thorne","","","1892"
"73341","The artillerist's manual and British soldier's compendium","F. A. Griffiths","","","1856"
"73344","The copper box","J. S. Fletcher","23009235","","1923"
"73345","Pine to Potomac : Life of James G. Blaine: his boyhood, youth, manhood, and…","","07008649","","1884"
"73346","The adventures of a black coat : Containing a series of remarkable occurrences…","","","","1762"
"73350","The modern packing house : A complete treatise on the design, construction,…","","21015352","","1903"
"73351","Mr. Loneliness","Henry Slesar","","","1956"
"73352","The heel of Achilles","E. M. Delafield","","","1921"
"73353","The works of the Rev. John Wesley, Vol. 08 (of 32)","John Wesley","","","1771"
"73354","A world to die for","Sam Carson","","","1954"
"73355","The deadly ones","F. L. Wallace","","","1954"
"73356","Too close to the forest","Bryce Walton and Al Reynolds","","","1954"
"73357","No star's land","Joseph Samachson","","","1954"
"73358","Classified object","John Victor Peterson","","","1954"
"73359","The botanist's repository for new and rare plants; vol. 05 [of 10]","Andrews","","","1797"
"73362","Stars and atoms","Sir Arthur Stanley Eddington","27015694","","1927"
"73363","The botanist's repository for new and rare plants; vol. 06 [of 10]","Andrews","","","1797"
"73364","Akhnaton, King of Egypt","Dmitry Sergeyevich Merezhkovsky","27015520","","1927"
"73365","The Chevalier's daughter : or, An exile for the truth","Lucy Ellen Guernsey","","","1880"
"73366","Baharia Oasis : Its topography and geology","John Ball and H. J. L. Beadnell","12017953","","1903"
"73368","Alpine notes and the climbing foot","George Wherry","04015243","","1896"
"73369","The historians' history of the world in twenty-five volumes, volume 17…","","","https://en.wikipedia.org/wiki/The_Historians%27_History_of_the_World","1905"
"73371","The botanist's repository for new and rare plants; vol. 07 [of 10]","Andrews","","","1797"
"73375","30-day wonder","Richard Wilson","","","1960"
"73376","The people of the ruins : A story of the English Revolution and after","Shanks","20017169","","1920"
"73377","Life and bloody career of the executed criminal, James Copeland, the great…","","07021513","","1874"
"73378","The war maker : Being the true story of Captain George B. Boynton","Smith","11007556","","1911"
"73379","In the brush : or, Old-time social, political, and religious life in the…","","03018836","","1881"
"73381","The Black Cat, Vol. I, No. 7, April 1896","","","","1895"
"73382","Into the fourth dimension","Ray Cummings","","","1927"
"73383","The great illusion","Manly Banister","","","1956"
"73385","Woman's touch","Evelyn E. Smith","","","1956"
"73388","The gospel object book : A hand-book on object teaching for ministers,…","","25017463","","1925"
"73389","Miss Con","Agnes Giberne","","","1887"
"73390","Little rays of moonshine","A. P. Herbert","","","1921"
"73391","The birds of Jamaica","Philip Henry Gosse","08028001","","1847"
"73392","Illustrations of the birds of Jamaica","Philip Henry Gosse","08028000","","1849"
"73393","Jack Carstairs of the power house : A tale of some very young men and a very…","","","","1909"
"73394","The virtues of common water : or, The advantages thereof, in preventing and…","","","","1799"
"73395","Chambers's Journal of Popular Literature, Science, and Art, fifth series, no.…","","","","1853"
"73396","The botanist's repository for new and rare plants; vol. 08 [of 10]","Andrews","","","1797"
"73397","Vasari on technique : Being the introduction to the three arts of design,…","","08012590","","1907"
"73398","Travels in the East Indian archipelago","Albert S. Bickmore","16013008","","1868"
"73401","The Wardens of Cape Cod : The achievements of the Coast Guard Patrol","Beston","","","1923"
"73402","Fortune","J. C. Snaith","10010511","","1910"
"73403","The dissolution of the monasteries : As illustrated","the suppression of the…","","","1910"
"73404","Enfranchisement of women : Reprinted from the Westminster and Foreign…","","","","1868"
"73407","Camion cartoons","Kirkland Hart Day","","","1919"
"73409","Patricia at the inn","J. C. Snaith","06037964","","1906"
"73410","Colour vision : Being the Tyndall Lectures delivered in 1894 at the Royal…","","","","1894"
"73411","Doctor Dolittle in the Moon","Hugh Lofting","","https://en.wikipedia.org/wiki/Doctor_Dolittle_in_the_Moon","1928"
"73413","Reynard the fox in South Africa : or, Hottentot Fables and Tales, chiefly…","","09011649","","1864"
"73414","The adventuress : A Craig Kennedy detective story","Arthur B. Reeve","17030121","","1917"
"73415","Historical record of the Eighty-seventh Regiment, or the Royal Irish Fusiliers…","","","","1853"
"73416","Of no account","Ruth Lamb","","","1893"
"73417","The Great Indian Epics : The Stories of the Ramayana and the Mahabharata","Oman et al.","","","1900"
"73418","Myths of the Modocs","Jeremiah Curtin","","","1912"
"73419","The works of the Rev. John Wesley, Vol. 09 (of 32)","John Wesley","","","1771"
"73420","Research methods in ecology","Frederic E. Clements","05025414","","1905"
"73421","Be not afraid : Stories from the New Testament","Catharine Shaw","","","1928"
"73423","Campanalogia : or The art of ringing improved : with plain and easie rules to…","","","","1677"
"73425","The Guermantes Way","Marcel Proust","79303333","","1925"
"73426","The autobiography of Arthur Young : with selections from his correspondence","","04017212","","1898"
"73427","Elements of agricultural chemistry and geology","Jas. F. W. Johnston","","","1842"
"73428","The sea horror","Edmond Hamilton","","","1929"
"73429","A voyage round the world : Perfomed","order of His most Christian Majesty, in…","05034892","","1772"
"73430","History as past ethics; an introduction to the history of morals","P. V. N. Myers","13007341","","1913"
"73431","Death of a mutant","Charles V. De Vet","","","1956"
"73433","The untouchable adolescents","Harlan Ellison","","","1956"
"73434","Prof. E. H. Crane's manual of instructions to undertakers : With full and…","","08008256","","1888"
"73435","The Fighting Scrub","Ralph Henry Barbour","24023287","","1924"
"73438","Blackwood's Edinburgh Magazine, Vol. 75, No. 460, February, 1854","","","","1854"
"73441","Fan fare, May 1953","","","","1953"
"73442","The star-stealers","Edmond Hamilton","","","1929"
"73444","Memoirs of a London doll","R. H. Horne","","","1922"
"73447","Magazine of western history, illustrated, Vol. I, No. 1, November 1884","","","","1884"
"73448","20 hrs., 40 min. : our flight in the Friendship : the American girl, first…","","","https://en.wikipedia.org/wiki/20_Hrs._40_Min.","1928"
"73450","The lost clue","Mrs. O. F. Walton","","","1910"
"73452","Plastic and cosmetic surgery","Frederick Strange Kolle","11001041","","1911"
"73453","Enoch Crane","Francis Hopkinson Smith and F. Berkeley Smith","","","1916"
"73455","Animated cartoons : How they are made, their origin and development","Lutz","20003350","","1920"
"73456","The X Bar X boys at Nugget Camp","James Cody Ferris","28005406","","1928"
"73460","Arctic angels","A. DeHerries Smith","","","1928"
"73461","Perseus : or, Of dragons","H. F. Scott Stokes","25015446","","1925"
"73462","The tenderfoots","Francis Lynde","27001238","","1926"
"73463","The girl from Samarcand","E. Hoffmann Price","","","1929"
"73464","Sailing ships : the story of their development from the earliest times to the…","","09035937","","1909"
"73465","Expedition to discover the sources of the White Nile, in the years 1840, 1841,…","","","","1849"
"73466","Expedition to discover the sources of the White Nile, in the years 1840, 1841,…","","","","1849"
"73468","Code","L. Paul","","","1927"
"73469","Nerve enough","Richard Howells Watkins","","","1925"
"73470","The doctor, &c., vol. 7 (of 7)","Robert Southey","","","1834"
"73472","The Bishop's purse","Cleveland Moffett and Oliver Herford","","","1912"
"73473","Louie's married life","Sarah Doudney","","","1894"
"73474","Trimblerigg : A book of revelation","Laurence Housman","","","1924"
"73475","The basic facts of economics : A common-sense primer for advanced students","Post","27017245","","1927"
"73476","The subaltern","G. R. Gleig","tmp96007667","","1872"
"73477","The terrors of the upper air","Frank Orndorff","","","1928"
"73483","Plane Jane","Frederick C. Davis","","","1928"
"73484","The lucky little stiff","H. P. S. Greene","","","1927"
"73488","The Æneid of Virgil translated into English prose","Virgil","","","1910"
"73489","Anne's terrible good nature, and other stories for children","E. V. Lucas","","","1908"
"73490","The blowing away of Mr. Bushy Tail","Edith B. Davidson","10027741","","1910"
"73491","Love in chief : A novel","R. K. Weekes","04024496","","1904"
"73492","History of the Moorish Empire in Europe, Vol. 3 (of 3)","S. P. Scott","","","1904"
"73493","The English provincial printers, stationers and bookbinders to 1557","Duff","12009160","","1912"
"73495","The man who knew everything","Randall Garrett","","","1956"
"73496","An eye for the ladies","Stephen Marlowe","","","1956"
"73497","Peter Merton's private mint","Harlan Ellison","","","1956"
"73498","My life on the plains : or, personal experiences with Indians","George A. Custer","01016759","","1874"
"73499","Reminiscences of my life in camp with the 33d United States colored troops,…","","02030128","","1902"
"73503","The National Magazine, Vol. XV, No. 1, November 1891","","","","1891"
"73504","The a","smal invaders ","","","1929"
"73505","Salute","Thomson Burtis","","","1927"
"73506","Empty chairs","Squire Bancroft","25009977","","1925"
"73507","Stories of Elizabethan heroes : Stirring records of the intrepid bravery and…","","","","1914"
"73508","Within the nebula","Edmond Hamilton","","","1929"
"73510","The adventures of Captain O'Shea","Ralph Delahaye Paine","13019330","","1913"
"73511","The Hartley brothers : or, The Knights of Saint John","A. L. O. E.","","","1889"
"73514","Quo vadimus? : Some glimpses of the future","E. E. Fournier d'Albe","25010857","","1925"
"73515","The strange people","Murray Leinster","","","1928"
"73516","The Marchioness of Brinvilliers, the poisoner of the seventeenth century : …","","","","1886"
"73517","Historical record of the Eighty-eighth Regiment of Foot, or Connaught Rangers…","","","","1838"
"73518","The evolution of the steam locomotive (1803 to 1898)","George Augustus Nokes","","","1899"
"73519","The works of the Rev. John Wesley, Vol. 10 (of 32)","John Wesley","","","1771"
"73520","Five nights at the Five Pines","Harriet A. Gaul","","","1922"
"73521","Opening the iron trail : or, Terry as a ""U. Pay."" man (a semi-centennial…","","19015732","","1919"
"73522","The inner life of Abraham Lincoln : Six months at the White House","Carpenter","64058988","","1867"
"73523","The girl from Bodies, Inc.","Randall Garrett and Robert Silverberg","","","1956"
"73524","The butterfly guide : A pocket manual for the ready identification of the…","","15014890","","1915"
"73525","Then luck came in","Andrew A. Caffrey","","","1928"
"73527","Messiah","Gore Vidal","54005053","https://en.wikipedia.org/wiki/Messiah_(Vidal_novel)","1954"
"73528","Ready, aye ready!","Agnes Giberne","","","1888"
"73530","An alphabetical catalogue of books in fiction and general literature published…","","","","1899"
"73531","Beginners' botany","L. H. Bailey","","","1921"
"73532","The model village and its cottages : Bournville","William Alexander Harvey","06035615","","1906"
"73533","The poetic Edda : Translated from the Icelandic with an introduction and notes","","23016414","https://en.wikipedia.org/wiki/Poetic_Edda","1923"
"73536","The Kink","Thomson Burtis","","","1927"
"73537","The American historical novel (on American themes) before 1860 : the early…","","","","1923"
"73540","The planet of shame","Bruce Elliott","","","1961"
"73541","Into the blue","F. Britten Austin","","","1924"
"73542","Out of the blue","Bertrand W. Sinclair","","","1927"
"73543","Parish life in mediæval England","Francis Aidan Gasquet","","","1906"
"73544","The 42nd (East Lancashire) Division 1914-1918","Frederick P. Gibbon","21006815","","1920"
"73545","The ranch of the tombstones","W. C. Tuttle","","","1922"
"73546","Peter Whiffle : His life and works","Carl Van Vechten","","","1922"
"73547","The case of Charles Dexter Ward","H. P. Lovecraft","","https://en.wikipedia.org/wiki/The_Case_of_Charles_Dexter_Ward","1941"
"73548","The story of the Rhinegold (Der Ring des Nibelungen) told for young people","","","","1897"
"73549","How it feels to be colored me","Zora Neale Hurston","","","1928"
"73550","The other half","Edwin L. Sabin","","","1926"
"73551","Type specimens of amphibians and reptiles in the Museum of Natural History, the…","","","","1962"
"73554","Radio V-rays","Jan Dirk","","","1925"
"73555","By order of Buck Brady","W. C. Tuttle","","","1928"
"73556","Especially dance hall women","Alma Ellerbe and Paul Ellerbe","","","1928"
